mm_id,entity_id,traj_id,rid_list,time_list
2796993,3476,269,"21163,6429,16996,28260,22859,25918,16832,41,22857,34540,20108,5731,38268,16982,14483,14495,16652,16662,22610,16682,16685,18864,16687,17530,18874,16689,18880,34029,22767,33864,33860,16694,31668,16588,477,2298,951,950,32342,16593,945,17554,17562,17360,8182,5753,21046,17194,8177,8179,267,4610,17191","2015-11-06T07:09:52Z,2015-11-06T07:10:09Z,2015-11-06T07:10:14Z,2015-11-06T07:10:22Z,2015-11-06T07:10:27Z,2015-11-06T07:10:35Z,2015-11-06T07:10:41Z,2015-11-06T07:10:42Z,2015-11-06T07:10:55Z,2015-11-06T07:11:03Z,2015-11-06T07:11:26Z,2015-11-06T07:11:27Z,2015-11-06T07:11:45Z,2015-11-06T07:11:50Z,2015-11-06T07:12:30Z,2015-11-06T07:12:40Z,2015-11-06T07:12:49Z,2015-11-06T07:12:59Z,2015-11-06T07:13:33Z,2015-11-06T07:14:08Z,2015-11-06T07:14:21Z,2015-11-06T07:14:24Z,2015-11-06T07:14:25Z,2015-11-06T07:14:26Z,2015-11-06T07:14:27Z,2015-11-06T07:14:31Z,2015-11-06T07:14:50Z,2015-11-06T07:14:57Z,2015-11-06T07:15:13Z,2015-11-06T07:15:22Z,2015-11-06T07:15:23Z,2015-11-06T07:15:27Z,2015-11-06T07:15:56Z,2015-11-06T07:16:10Z,2015-11-06T07:16:24Z,2015-11-06T07:16:27Z,2015-11-06T07:16:52Z,2015-11-06T07:17:27Z,2015-11-06T07:17:46Z,2015-11-06T07:17:47Z,2015-11-06T07:18:01Z,2015-11-06T07:18:27Z,2015-11-06T07:19:27Z,2015-11-06T07:20:02Z,2015-11-06T07:20:27Z,2015-11-06T07:21:27Z,2015-11-06T07:24:26Z,2015-11-06T07:25:10Z,2015-11-06T07:25:14Z,2015-11-06T07:25:18Z,2015-11-06T07:25:23Z,2015-11-06T07:25:27Z,2015-11-06T07:26:27Z"
2053005,2547,143,"17285,25384,17289,3803,3804,7196,7192,17036,17032,7175,38380,7167,7149,38367,7170,7160,7151,17028,7144,7146,8704,7156,17021,6452,33401,33236,7147,17013,5727,17005,17022,17025,16957,16948,17831,21928","2015-11-05T07:13:07Z,2015-11-05T07:14:07Z,2015-11-05T07:16:07Z,2015-11-05T07:17:07Z,2015-11-05T07:20:07Z,2015-11-05T07:22:23Z,2015-11-05T07:22:29Z,2015-11-05T07:23:06Z,2015-11-05T07:23:51Z,2015-11-05T07:23:58Z,2015-11-05T07:24:04Z,2015-11-05T07:24:04Z,2015-11-05T07:24:05Z,2015-11-05T07:24:06Z,2015-11-05T07:24:14Z,2015-11-05T07:24:41Z,2015-11-05T07:24:52Z,2015-11-05T07:25:06Z,2015-11-05T07:25:44Z,2015-11-05T07:25:58Z,2015-11-05T07:26:04Z,2015-11-05T07:26:06Z,2015-11-05T07:26:30Z,2015-11-05T07:26:45Z,2015-11-05T07:27:06Z,2015-11-05T07:27:45Z,2015-11-05T07:28:01Z,2015-11-05T07:28:06Z,2015-11-05T07:28:20Z,2015-11-05T07:29:06Z,2015-11-05T07:29:20Z,2015-11-05T07:29:40Z,2015-11-05T07:30:06Z,2015-11-05T07:32:15Z,2015-11-05T07:34:06Z,2015-11-05T07:35:06Z"
2949964,3642,71,"20837,246,3549,4355,4363,18557,4352,20862,9718,30496,20864,19214,4367,19544,19981,1625,221,23905,9251,213,23907,215,23941,5352,5354,217,3967,14228,3969,14248,19540,5348,3970,3972,644,18251,646,647,649,14222,650,22741,1663","2015-11-04T19:24:56Z,2015-11-04T19:26:38Z,2015-11-04T19:26:56Z,2015-11-04T19:27:23Z,2015-11-04T19:27:43Z,2015-11-04T19:27:44Z,2015-11-04T19:27:56Z,2015-11-04T19:28:13Z,2015-11-04T19:28:36Z,2015-11-04T19:28:45Z,2015-11-04T19:28:56Z,2015-11-04T19:30:56Z,2015-11-04T19:31:56Z,2015-11-04T19:32:43Z,2015-11-04T19:32:50Z,2015-11-04T19:32:56Z,2015-11-04T19:34:16Z,2015-11-04T19:34:19Z,2015-11-04T19:34:57Z,2015-11-04T19:35:56Z,2015-11-04T19:35:57Z,2015-11-04T19:37:54Z,2015-11-04T19:37:57Z,2015-11-04T19:38:17Z,2015-11-04T19:38:42Z,2015-11-04T19:38:53Z,2015-11-04T19:38:57Z,2015-11-04T19:39:08Z,2015-11-04T19:39:16Z,2015-11-04T19:39:24Z,2015-11-04T19:39:36Z,2015-11-04T19:39:57Z,2015-11-04T19:40:57Z,2015-11-04T19:41:40Z,2015-11-04T19:41:43Z,2015-11-04T19:41:46Z,2015-11-04T19:41:50Z,2015-11-04T19:41:53Z,2015-11-04T19:41:57Z,2015-11-04T19:42:46Z,2015-11-04T19:42:57Z,2015-11-04T19:43:59Z,2015-11-04T19:44:57Z"
12422940,15305,186,"9668,7308,38286,38289,9618,9622,3401,38294,38297,4320,18858,9548,15847,15866,15834,15828,15831,933,934,23248,818,1568,846,39405,14219,1665,22753,22755,14255,14244,14234,3964,14088,3974,219,13793,22758,3823,3818,3846,3850,9670,21990,3848,23910,3844,21989,3852,1624","2015-11-05T13:00:57Z,2015-11-05T13:01:21Z,2015-11-05T13:02:15Z,2015-11-05T13:02:20Z,2015-11-05T13:03:20Z,2015-11-05T13:03:35Z,2015-11-05T13:03:50Z,2015-11-05T13:04:06Z,2015-11-05T13:04:07Z,2015-11-05T13:04:19Z,2015-11-05T13:04:20Z,2015-11-05T13:04:50Z,2015-11-05T13:05:50Z,2015-11-05T13:06:04Z,2015-11-05T13:06:20Z,2015-11-05T13:06:28Z,2015-11-05T13:06:50Z,2015-11-05T13:07:01Z,2015-11-05T13:07:08Z,2015-11-05T13:07:14Z,2015-11-05T13:07:22Z,2015-11-05T13:07:43Z,2015-11-05T13:07:50Z,2015-11-05T13:08:07Z,2015-11-05T13:08:20Z,2015-11-05T13:09:20Z,2015-11-05T13:10:41Z,2015-11-05T13:10:50Z,2015-11-05T13:11:30Z,2015-11-05T13:11:58Z,2015-11-05T13:12:11Z,2015-11-05T13:12:21Z,2015-11-05T13:13:21Z,2015-11-05T13:14:51Z,2015-11-05T13:15:04Z,2015-11-05T13:15:07Z,2015-11-05T13:15:10Z,2015-11-05T13:15:21Z,2015-11-05T13:15:29Z,2015-11-05T13:15:35Z,2015-11-05T13:15:48Z,2015-11-05T13:16:21Z,2015-11-05T13:17:46Z,2015-11-05T13:17:52Z,2015-11-05T13:21:49Z,2015-11-05T13:21:52Z,2015-11-05T13:23:51Z,2015-11-05T13:23:52Z,2015-11-05T13:24:22Z"
14575523,17975,51,"4455,24987,33337,1086,3171,21204,1089,21197,21196,37614,21193,21191,21188,447,2572,2571,38091,4955","2015-11-02T13:48:42Z,2015-11-02T13:49:26Z,2015-11-02T13:49:51Z,2015-11-02T13:51:48Z,2015-11-02T13:51:51Z,2015-11-02T13:52:23Z,2015-11-02T13:52:39Z,2015-11-02T13:52:42Z,2015-11-02T13:52:50Z,2015-11-02T13:52:51Z,2015-11-02T13:53:51Z,2015-11-02T13:54:40Z,2015-11-02T13:54:44Z,2015-11-02T13:54:51Z,2015-11-02T13:55:51Z,2015-11-02T13:56:26Z,2015-11-02T13:56:49Z,2015-11-02T13:56:51Z"
9513609,11794,143,"13826,39924,13899,33162,13820,13850,32332,13848,20922,6766,6768,23769,23767,13818,6751,6754,17305,21766,19978,19976,500,18775,20909,5178,5186,22919,501,8210,17762,19530,19529,8227,8218,19528,8274,8271,8260,8262,8270,8259,14443,13453,21637,21638,21640,3365,5025,21647,34711,34710,24160","2015-11-04T11:55:08Z,2015-11-04T11:55:19Z,2015-11-04T11:56:07Z,2015-11-04T11:56:15Z,2015-11-04T11:56:18Z,2015-11-04T11:56:54Z,2015-11-04T11:57:19Z,2015-11-04T11:57:23Z,2015-11-04T11:57:24Z,2015-11-04T11:58:11Z,2015-11-04T11:58:54Z,2015-11-04T11:58:56Z,2015-11-04T11:58:58Z,2015-11-04T11:59:06Z,2015-11-04T11:59:08Z,2015-11-04T11:59:09Z,2015-11-04T11:59:11Z,2015-11-04T11:59:19Z,2015-11-04T11:59:35Z,2015-11-04T11:59:41Z,2015-11-04T11:59:57Z,2015-11-04T12:01:19Z,2015-11-04T12:02:19Z,2015-11-04T12:02:44Z,2015-11-04T12:02:59Z,2015-11-04T12:03:19Z,2015-11-04T12:04:01Z,2015-11-04T12:04:19Z,2015-11-04T12:04:48Z,2015-11-04T12:05:03Z,2015-11-04T12:05:09Z,2015-11-04T12:05:19Z,2015-11-04T12:05:43Z,2015-11-04T12:05:57Z,2015-11-04T12:06:29Z,2015-11-04T12:06:39Z,2015-11-04T12:06:44Z,2015-11-04T12:06:46Z,2015-11-04T12:07:05Z,2015-11-04T12:07:08Z,2015-11-04T12:07:19Z,2015-11-04T12:08:19Z,2015-11-04T12:09:19Z,2015-11-04T12:12:47Z,2015-11-04T12:12:53Z,2015-11-04T12:13:01Z,2015-11-04T12:13:08Z,2015-11-04T12:13:22Z,2015-11-04T12:13:55Z,2015-11-04T12:14:19Z,2015-11-04T12:17:19Z"
11482665,14175,109,"6247,925,6206,21481,20020,20022,921,18358,2334,18347,21674,24481,31089,24483,28379,24475,28383,31017,31236,31234,31025,26541,24476,26543,28817,25048,21673,18317,18321,18332,18337,5315,18379,18405,18424,18434,29407,1950,4673,915,4677,18018,918","2015-11-04T13:56:56Z,2015-11-04T13:57:02Z,2015-11-04T13:57:09Z,2015-11-04T13:57:18Z,2015-11-04T13:57:25Z,2015-11-04T13:57:25Z,2015-11-04T13:57:26Z,2015-11-04T13:57:26Z,2015-11-04T13:57:27Z,2015-11-04T13:57:27Z,2015-11-04T13:57:36Z,2015-11-04T13:57:42Z,2015-11-04T13:57:53Z,2015-11-04T13:57:56Z,2015-11-04T13:58:28Z,2015-11-04T13:58:56Z,2015-11-04T14:05:19Z,2015-11-04T14:06:56Z,2015-11-04T14:07:24Z,2015-11-04T14:07:56Z,2015-11-04T14:08:56Z,2015-11-04T14:09:56Z,2015-11-04T14:10:10Z,2015-11-04T14:10:25Z,2015-11-04T14:10:38Z,2015-11-04T14:10:56Z,2015-11-04T14:12:56Z,2015-11-04T14:13:52Z,2015-11-04T14:13:53Z,2015-11-04T14:13:55Z,2015-11-04T14:13:56Z,2015-11-04T14:15:53Z,2015-11-04T14:15:56Z,2015-11-04T14:16:56Z,2015-11-04T14:17:52Z,2015-11-04T14:17:56Z,2015-11-04T14:18:45Z,2015-11-04T14:18:56Z,2015-11-04T14:19:09Z,2015-11-04T14:20:25Z,2015-11-04T14:20:46Z,2015-11-04T14:20:56Z,2015-11-04T14:23:56Z"
5140152,6365,11,"18882,5641,1160,20570,20549,8740,22670,22665,22659,17112,17105,6456,23704,20289,17092,23690,23693,26427,39767,39769,17076,17062,17041,16975,16970,17000,17006,17010,7165,7142","2015-11-01T13:14:21Z,2015-11-01T13:14:27Z,2015-11-01T13:16:13Z,2015-11-01T13:16:23Z,2015-11-01T13:17:02Z,2015-11-01T13:17:23Z,2015-11-01T13:18:01Z,2015-11-01T13:18:09Z,2015-11-01T13:18:23Z,2015-11-01T13:19:17Z,2015-11-01T13:19:23Z,2015-11-01T13:19:52Z,2015-11-01T13:20:23Z,2015-11-01T13:20:50Z,2015-11-01T13:20:53Z,2015-11-01T13:20:56Z,2015-11-01T13:20:59Z,2015-11-01T13:23:00Z,2015-11-01T13:23:06Z,2015-11-01T13:23:23Z,2015-11-01T13:23:45Z,2015-11-01T13:24:04Z,2015-11-01T13:24:10Z,2015-11-01T13:24:18Z,2015-11-01T13:24:23Z,2015-11-01T13:25:23Z,2015-11-01T13:25:51Z,2015-11-01T13:26:01Z,2015-11-01T13:26:23Z,2015-11-01T13:27:23Z"
4382695,5406,11,"16452,1159,38329,5756,2288,36503,17144,1156,1153,17142,17197,2485,8180,17203,17205,17208","2015-11-01T11:25:31Z,2015-11-01T11:26:06Z,2015-11-01T11:27:36Z,2015-11-01T11:28:34Z,2015-11-01T11:28:37Z,2015-11-01T11:32:22Z,2015-11-01T11:32:34Z,2015-11-01T11:32:36Z,2015-11-01T11:33:20Z,2015-11-01T11:33:21Z,2015-11-01T11:33:37Z,2015-11-01T11:34:07Z,2015-11-01T11:34:30Z,2015-11-01T11:34:57Z,2015-11-01T11:35:07Z,2015-11-01T11:36:07Z"
15744334,19446,6,"3562,782,3623,3544,1317,18823,3682,3671,15651,15636,23479,2721,16581,25080,14430,14429,2723,13548,13232,1130,13976,13996,14003,13982,14410,18822,14397,14412,1984,1993,14371,2037,14367,14374,14369,2038,1960,14372,14378,27865,3754,3755,30333,3749,26404,3751,30317,23744","2015-11-01T10:14:52Z,2015-11-01T10:16:22Z,2015-11-01T10:17:22Z,2015-11-01T10:18:22Z,2015-11-01T10:19:02Z,2015-11-01T10:19:22Z,2015-11-01T10:19:38Z,2015-11-01T10:19:46Z,2015-11-01T10:19:47Z,2015-11-01T10:20:09Z,2015-11-01T10:20:22Z,2015-11-01T10:21:37Z,2015-11-01T10:21:52Z,2015-11-01T10:22:22Z,2015-11-01T10:23:00Z,2015-11-01T10:23:22Z,2015-11-01T10:24:22Z,2015-11-01T10:24:56Z,2015-11-01T10:25:02Z,2015-11-01T10:25:07Z,2015-11-01T10:25:13Z,2015-11-01T10:25:22Z,2015-11-01T10:25:35Z,2015-11-01T10:25:45Z,2015-11-01T10:25:46Z,2015-11-01T10:25:52Z,2015-11-01T10:27:22Z,2015-11-01T10:27:35Z,2015-11-01T10:27:52Z,2015-11-01T10:28:50Z,2015-11-01T10:28:52Z,2015-11-01T10:29:22Z,2015-11-01T10:29:48Z,2015-11-01T10:29:52Z,2015-11-01T10:30:52Z,2015-11-01T10:31:08Z,2015-11-01T10:31:22Z,2015-11-01T10:31:52Z,2015-11-01T10:32:07Z,2015-11-01T10:32:22Z,2015-11-01T10:32:29Z,2015-11-01T10:32:58Z,2015-11-01T10:33:14Z,2015-11-01T10:33:22Z,2015-11-01T10:34:52Z,2015-11-01T10:35:17Z,2015-11-01T10:35:22Z,2015-11-01T10:35:52Z"
6633030,8166,35,"5092,6853,3666,3669,15645,1317,18823,3682,3670,3672,3674,23477,24559,20332,1483,20327,23473,38023,38015,3594,3596,3597,3598,15804,15806,3374,13158,13186,3407,3585,6728,23918,3423,19549,38907,43,45,47,6774,8231,5169,5174,5180,596,5192,34472,19789,2617,16421,19786,6999,2615,21539,3280,23026,7958,15763,19775,39609,7959","2015-11-02T09:35:19Z,2015-11-02T09:36:07Z,2015-11-02T09:36:14Z,2015-11-02T09:36:16Z,2015-11-02T09:37:09Z,2015-11-02T09:37:19Z,2015-11-02T09:37:25Z,2015-11-02T09:37:36Z,2015-11-02T09:37:41Z,2015-11-02T09:37:56Z,2015-11-02T09:38:01Z,2015-11-02T09:38:09Z,2015-11-02T09:38:19Z,2015-11-02T09:38:21Z,2015-11-02T09:38:22Z,2015-11-02T09:38:22Z,2015-11-02T09:38:47Z,2015-11-02T09:38:50Z,2015-11-02T09:38:51Z,2015-11-02T09:39:09Z,2015-11-02T09:39:16Z,2015-11-02T09:39:18Z,2015-11-02T09:39:33Z,2015-11-02T09:39:36Z,2015-11-02T09:39:50Z,2015-11-02T09:40:16Z,2015-11-02T09:40:45Z,2015-11-02T09:41:09Z,2015-11-02T09:41:35Z,2015-11-02T09:41:37Z,2015-11-02T09:41:48Z,2015-11-02T09:42:00Z,2015-11-02T09:42:09Z,2015-11-02T09:43:04Z,2015-11-02T09:43:09Z,2015-11-02T09:43:45Z,2015-11-02T09:43:46Z,2015-11-02T09:44:09Z,2015-11-02T09:44:16Z,2015-11-02T09:44:23Z,2015-11-02T09:44:28Z,2015-11-02T09:44:43Z,2015-11-02T09:44:48Z,2015-11-02T09:44:55Z,2015-11-02T09:45:09Z,2015-11-02T09:45:09Z,2015-11-02T09:47:05Z,2015-11-02T09:47:09Z,2015-11-02T09:48:09Z,2015-11-02T09:50:06Z,2015-11-02T09:50:09Z,2015-11-02T09:52:00Z,2015-11-02T09:52:06Z,2015-11-02T09:52:08Z,2015-11-02T09:53:09Z,2015-11-02T09:57:42Z,2015-11-02T09:57:51Z,2015-11-02T09:58:09Z,2015-11-02T09:58:32Z,2015-11-02T09:59:09Z"
6435695,7922,125,"23938,23940,21991,21993,21998,22004,9601,1804,1801","2015-11-04T15:20:36Z,2015-11-04T15:22:19Z,2015-11-04T15:22:37Z,2015-11-04T15:23:07Z,2015-11-04T15:23:37Z,2015-11-04T15:24:37Z,2015-11-04T15:24:56Z,2015-11-04T15:25:26Z,2015-11-04T15:25:37Z"
1223630,1534,217,"6614,2158,2159,23793,23279,23306,20898,2154,23310,23314,2545,4960,23315,4959,14352,4888,4903,4905,14335,14277,14292,1967,14302,19265,6834,13024,12848","2015-11-07T17:56:29Z,2015-11-07T17:56:48Z,2015-11-07T17:56:52Z,2015-11-07T17:56:55Z,2015-11-07T17:57:14Z,2015-11-07T17:57:51Z,2015-11-07T17:57:59Z,2015-11-07T17:58:00Z,2015-11-07T17:58:06Z,2015-11-07T17:58:34Z,2015-11-07T17:58:44Z,2015-11-07T17:58:51Z,2015-11-07T17:58:54Z,2015-11-07T17:59:20Z,2015-11-07T17:59:28Z,2015-11-07T17:59:35Z,2015-11-07T17:59:51Z,2015-11-07T17:59:59Z,2015-11-07T18:00:05Z,2015-11-07T18:00:38Z,2015-11-07T18:00:51Z,2015-11-07T18:01:17Z,2015-11-07T18:01:19Z,2015-11-07T18:01:28Z,2015-11-07T18:01:33Z,2015-11-07T18:01:45Z,2015-11-07T18:01:53Z"
6414596,7894,407,"11652,4627,11327,4630,4620,3183,11418,11535,4619,11514,5247,1471,1473,1477,23460,19553,19554,5926,19552,19279,19281,1478,15828,15831,933,934,23248,818,1568,846,39405,14219,1665,22754,14261,2503,22746,14230,13795,14234,3966,14090,14095,3821,20683,3827,3829","2015-11-06T20:59:43Z,2015-11-06T20:59:47Z,2015-11-06T20:59:49Z,2015-11-06T20:59:49Z,2015-11-06T20:59:53Z,2015-11-06T20:59:55Z,2015-11-06T20:59:56Z,2015-11-06T20:59:59Z,2015-11-06T21:00:02Z,2015-11-06T21:00:04Z,2015-11-06T21:00:05Z,2015-11-06T21:00:07Z,2015-11-06T21:00:22Z,2015-11-06T21:00:29Z,2015-11-06T21:00:35Z,2015-11-06T21:00:35Z,2015-11-06T21:00:40Z,2015-11-06T21:00:43Z,2015-11-06T21:01:21Z,2015-11-06T21:01:32Z,2015-11-06T21:01:36Z,2015-11-06T21:01:39Z,2015-11-06T21:01:57Z,2015-11-06T21:02:27Z,2015-11-06T21:02:43Z,2015-11-06T21:02:48Z,2015-11-06T21:02:51Z,2015-11-06T21:02:57Z,2015-11-06T21:03:10Z,2015-11-06T21:03:15Z,2015-11-06T21:03:28Z,2015-11-06T21:03:38Z,2015-11-06T21:03:47Z,2015-11-06T21:04:13Z,2015-11-06T21:04:15Z,2015-11-06T21:04:16Z,2015-11-06T21:04:16Z,2015-11-06T21:04:26Z,2015-11-06T21:04:35Z,2015-11-06T21:04:40Z,2015-11-06T21:04:43Z,2015-11-06T21:04:52Z,2015-11-06T21:05:33Z,2015-11-06T21:05:43Z,2015-11-06T21:06:13Z,2015-11-06T21:06:29Z,2015-11-06T21:06:43Z"
15364692,18966,12,"2137,2564,21311,21313,5579,3155,23199,37948,19664,37554,5508,5512,4948,5514,4942","2015-11-01T12:02:20Z,2015-11-01T12:03:07Z,2015-11-01T12:03:20Z,2015-11-01T12:03:44Z,2015-11-01T12:03:51Z,2015-11-01T12:04:20Z,2015-11-01T12:04:29Z,2015-11-01T12:04:40Z,2015-11-01T12:05:21Z,2015-11-01T12:06:17Z,2015-11-01T12:06:21Z,2015-11-01T12:07:21Z,2015-11-01T12:07:44Z,2015-11-01T12:08:12Z,2015-11-01T12:08:21Z"
12331507,15200,195,"3626,17916,3559,3556,3668,15657,6854,17933,9780,15656,8578,8579,8612,6861,8644,6862,10064,6864,6846,14169,14167,18598,14196,14190,1494,1495,14192,1497,17830,18602,25749,2466,17100,907,8715,8733,17135,8719,906","2015-11-05T07:30:39Z,2015-11-05T07:31:48Z,2015-11-05T07:31:50Z,2015-11-05T07:32:42Z,2015-11-05T07:33:28Z,2015-11-05T07:33:37Z,2015-11-05T07:33:41Z,2015-11-05T07:33:45Z,2015-11-05T07:34:42Z,2015-11-05T07:34:59Z,2015-11-05T07:35:11Z,2015-11-05T07:35:21Z,2015-11-05T07:35:26Z,2015-11-05T07:35:29Z,2015-11-05T07:35:42Z,2015-11-05T07:36:03Z,2015-11-05T07:37:02Z,2015-11-05T07:37:29Z,2015-11-05T07:39:42Z,2015-11-05T07:40:13Z,2015-11-05T07:40:28Z,2015-11-05T07:40:42Z,2015-11-05T07:41:42Z,2015-11-05T07:42:42Z,2015-11-05T07:43:30Z,2015-11-05T07:43:36Z,2015-11-05T07:43:42Z,2015-11-05T07:44:21Z,2015-11-05T07:44:42Z,2015-11-05T07:45:15Z,2015-11-05T07:45:17Z,2015-11-05T07:45:51Z,2015-11-05T07:46:42Z,2015-11-05T07:47:02Z,2015-11-05T07:47:10Z,2015-11-05T07:47:28Z,2015-11-05T07:48:12Z,2015-11-05T07:48:38Z,2015-11-05T07:48:42Z"
6341961,7804,5,"5262,6849,15629,20470,1320,17229,20474,1322,3576,3578,3634,3581,20317,25040,3583,37996,23920,3585,6728,23918,3423,19549,38907,43,45,47,6773,14015,14012,6769,3299,19767,3301,3303","2015-11-01T10:20:01Z,2015-11-01T10:20:22Z,2015-11-01T10:20:31Z,2015-11-01T10:21:56Z,2015-11-01T10:22:01Z,2015-11-01T10:22:17Z,2015-11-01T10:22:31Z,2015-11-01T10:24:27Z,2015-11-01T10:24:35Z,2015-11-01T10:24:46Z,2015-11-01T10:25:01Z,2015-11-01T10:25:30Z,2015-11-01T10:25:31Z,2015-11-01T10:26:01Z,2015-11-01T10:26:31Z,2015-11-01T10:27:31Z,2015-11-01T10:28:01Z,2015-11-01T10:28:18Z,2015-11-01T10:28:31Z,2015-11-01T10:28:49Z,2015-11-01T10:29:01Z,2015-11-01T10:29:56Z,2015-11-01T10:30:01Z,2015-11-01T10:31:56Z,2015-11-01T10:32:01Z,2015-11-01T10:32:23Z,2015-11-01T10:32:31Z,2015-11-01T10:33:31Z,2015-11-01T10:34:11Z,2015-11-01T10:34:31Z,2015-11-01T10:35:31Z,2015-11-01T10:36:31Z,2015-11-01T10:36:53Z,2015-11-01T10:37:01Z"
7041576,8668,129,"25044,4520,8698,8697,4445,20649,22820,22807,39955,27617,23076,23063,38078,22927,39940,39973,39943,39939,22839","2015-11-03T17:57:22Z,2015-11-03T18:00:55Z,2015-11-03T18:01:16Z,2015-11-03T18:02:16Z,2015-11-03T18:03:18Z,2015-11-03T18:03:27Z,2015-11-03T18:05:16Z,2015-11-03T18:06:16Z,2015-11-03T18:07:33Z,2015-11-03T18:07:38Z,2015-11-03T18:09:16Z,2015-11-03T18:10:14Z,2015-11-03T18:10:16Z,2015-11-03T18:11:11Z,2015-11-03T18:11:13Z,2015-11-03T18:11:16Z,2015-11-03T18:12:06Z,2015-11-03T18:14:16Z,2015-11-03T18:15:16Z"
15348629,18942,25,"16877,519,520,522,523,19377,525,18152,527","2015-11-02T00:40:02Z,2015-11-02T00:40:45Z,2015-11-02T00:41:12Z,2015-11-02T00:41:19Z,2015-11-02T00:41:42Z,2015-11-02T00:41:45Z,2015-11-02T00:42:09Z,2015-11-02T00:42:43Z,2015-11-02T00:42:45Z"
6210072,7634,27,"26280,2096,13002,13120,5901,30617,2090,21457,19446,19443,1904,24150,20905,2384,3904,1905,1907,1897,1898,3900,13050,37373,3902,17662,21391,7833,37967,21395,17684,17688,4005,2653,24947,19958,19965,8238,8242,8247,8243,33832,19525,33844,5012,24489,24488,24944,7888,29295,7897,7938,34207,7894,34203,28407,7906","2015-11-01T23:43:00Z,2015-11-01T23:43:30Z,2015-11-01T23:43:57Z,2015-11-01T23:44:15Z,2015-11-01T23:44:30Z,2015-11-01T23:45:16Z,2015-11-01T23:45:27Z,2015-11-01T23:45:30Z,2015-11-01T23:46:14Z,2015-11-01T23:46:30Z,2015-11-01T23:47:31Z,2015-11-01T23:48:15Z,2015-11-01T23:48:23Z,2015-11-01T23:48:27Z,2015-11-01T23:48:31Z,2015-11-01T23:49:03Z,2015-11-01T23:49:11Z,2015-11-01T23:49:31Z,2015-11-01T23:50:02Z,2015-11-01T23:50:06Z,2015-11-01T23:50:17Z,2015-11-01T23:50:18Z,2015-11-01T23:50:31Z,2015-11-01T23:51:04Z,2015-11-01T23:51:14Z,2015-11-01T23:51:15Z,2015-11-01T23:51:16Z,2015-11-01T23:51:17Z,2015-11-01T23:51:29Z,2015-11-01T23:51:31Z,2015-11-01T23:51:54Z,2015-11-01T23:52:31Z,2015-11-01T23:53:08Z,2015-11-01T23:53:31Z,2015-11-01T23:54:08Z,2015-11-01T23:54:19Z,2015-11-01T23:54:31Z,2015-11-01T23:54:45Z,2015-11-01T23:54:48Z,2015-11-01T23:54:52Z,2015-11-01T23:54:55Z,2015-11-01T23:55:00Z,2015-11-01T23:55:04Z,2015-11-01T23:55:14Z,2015-11-01T23:55:17Z,2015-11-01T23:55:31Z,2015-11-01T23:55:53Z,2015-11-01T23:56:25Z,2015-11-01T23:56:31Z,2015-11-01T23:57:25Z,2015-11-01T23:57:31Z,2015-11-01T23:58:31Z,2015-11-01T23:58:41Z,2015-11-01T23:59:14Z,2015-11-01T23:59:31Z"
11409719,14087,317,"2288,36503,17144,1156,1153,17142,17197,2485,8179,267,4610,17192,24116,2487,2489,28648,28611,5482,30442,20073,919,20050,20038,25699,25697,25694,6229,3532,25723,475,27695,6116,6125,1727,12318,29955,6115,8135,5792,4037,12081,6021,3188,12096,12073,6106,21668,4039,19896","2015-11-06T20:28:37Z,2015-11-06T20:30:55Z,2015-11-06T20:31:48Z,2015-11-06T20:31:55Z,2015-11-06T20:33:21Z,2015-11-06T20:33:24Z,2015-11-06T20:33:55Z,2015-11-06T20:34:55Z,2015-11-06T20:35:43Z,2015-11-06T20:35:48Z,2015-11-06T20:35:52Z,2015-11-06T20:35:55Z,2015-11-06T20:36:48Z,2015-11-06T20:37:11Z,2015-11-06T20:37:17Z,2015-11-06T20:37:46Z,2015-11-06T20:37:55Z,2015-11-06T20:38:34Z,2015-11-06T20:38:55Z,2015-11-06T20:39:51Z,2015-11-06T20:39:52Z,2015-11-06T20:39:54Z,2015-11-06T20:39:55Z,2015-11-06T20:40:27Z,2015-11-06T20:40:35Z,2015-11-06T20:40:36Z,2015-11-06T20:40:56Z,2015-11-06T20:42:50Z,2015-11-06T20:42:56Z,2015-11-06T20:42:58Z,2015-11-06T20:42:59Z,2015-11-06T20:43:38Z,2015-11-06T20:43:56Z,2015-11-06T20:44:31Z,2015-11-06T20:44:53Z,2015-11-06T20:44:56Z,2015-11-06T20:45:56Z,2015-11-06T20:47:04Z,2015-11-06T20:47:07Z,2015-11-06T20:47:10Z,2015-11-06T20:47:56Z,2015-11-06T20:48:13Z,2015-11-06T20:48:56Z,2015-11-06T20:49:35Z,2015-11-06T20:49:40Z,2015-11-06T20:49:56Z,2015-11-06T20:50:56Z,2015-11-06T20:51:51Z,2015-11-06T20:51:56Z"
